Date,TA_AVG,HM_AVG,WS_AVG,TD_AVG,SS_DAY
1997-08-13,22.45325826,76.64447817,1.045339804,17.94433293,3.1812189
1997-08-14,22.22798343,74.89908391,1.357515172,17.45512774,4.305299976
1997-08-15,22.45719585,67.70552426,1.736511678,15.90672421,6.756429304
1997-08-16,21.35750497,72.55965348,1.371193812,15.90502337,7.948952612
1997-08-17,23.35419256,72.84210137,1.084329079,17.87166136,9.288744685
1997-08-18,25.31338069,74.0252451,1.472336859,20.08261794,6.690286567
1997-08-19,24.83214322,80.84166672,1.211743538,21.20423641,4.71422235
1997-08-20,26.07918388,73.20034447,1.656677109,20.59319292,7.180646335
1997-08-21,24.68719848,76.30259027,1.971215188,20.02804378,6.062366651
1997-08-22,22.14784291,72.53986436,1.832293737,16.57593366,8.987502053
1997-08-23,22.53275117,72.08828838,1.83135847,16.76097905,10.31565975
1997-08-24,23.43394532,73.07228742,1.4826928,17.89325845,10.27542521
1997-08-25,23.32288837,73.0888892,0.907004567,17.8952005,6.316297159
1997-08-26,23.05473593,74.56461007,0.686285557,17.87913356,7.209788115
1997-08-27,23.06763782,74.94035047,1.085314487,17.89917715,8.753149886
1997-08-28,23.20735362,71.7928238,1.127490198,17.19240596,8.292675145
1997-08-29,21.87514908,79.89387826,0.813049234,17.9077566,5.518004246
1997-08-30,24.30950767,75.0094424,1.001945307,19.29955788,7.41307755
1997-08-31,24.39349183,76.81228638,1.311895016,19.86807986,5.656667691
1997-09-01,25.92333366,73.01229659,1.298252179,20.28772743,9.057516048
1997-09-02,24.0050992,80.44408785,1.823832873,20.30703008,3.030781226
1997-09-03,20.72427913,73.23450347,0.896774505,15.45663101,7.418439953
1997-09-04,20.69185239,73.56322203,0.515203287,15.36379497,6.896536647
1997-09-05,20.93116195,75.3606014,0.794976544,15.96282399,6.40239685
1997-09-06,20.99419284,69.79547408,0.70409936,14.40989948,10.82492991
1997-09-07,21.03601246,69.18326756,0.592071337,14.33647675,10.33461986
1997-09-08,21.28556317,70.98951236,0.629029272,15.03289525,9.955853385
1997-09-09,21.48962673,73.19012831,1.234915424,15.92294968,8.650920094
1997-09-10,22.27872037,74.05000752,0.752161222,16.94886412,7.011672897
1997-09-11,21.62941413,71.39140982,0.656149041,15.68589366,8.445757207
1997-09-12,21.36808408,70.51059098,0.993599241,15.2909896,7.233041812
1997-09-13,20.79124858,68.18882138,1.158439268,14.38734345,5.211228571
1997-09-14,18.15914116,68.15799574,1.600097115,12.05290912,3.452361332
1997-09-15,18.38333434,50.8651721,3.314589185,7.666993991,9.682485109
1997-09-16,16.2243261,78.05922629,1.746975994,12.23525796,6.986334853
1997-09-17,17.37540471,71.41472113,1.37450525,11.71963402,7.988121702
1997-09-18,16.06942461,66.78693263,1.328094005,9.156663559,8.259201503
1997-09-19,13.51984928,65.8985027,1.251840934,6.216656329,10.61623893
1997-09-20,15.10613483,65.66070292,1.262650171,7.887702795,7.910432735
1997-09-21,13.11038154,62.40783743,1.42245557,5.133952268,10.33377247
1997-09-22,13.50058243,65.85879508,0.866637989,6.391334522,9.413755344
1997-09-23,15.12336946,64.58289713,0.882186197,7.601514353,9.463751342
1997-09-24,14.36275151,68.43625902,0.735922297,8.070087444,7.247790927
1997-09-25,14.50863055,79.01286484,0.529065075,10.74686533,5.10787452
1997-09-26,14.68013348,76.2532674,1.602498885,10.39483007,2.967958112
1997-09-27,14.44929595,71.30030524,1.622567112,8.767537363,8.996063288
1997-09-28,13.35922015,69.59086951,1.209061416,7.019094778,8.063415751
1997-09-29,13.21464267,69.21013759,0.825077257,6.523234074,8.408867097
1997-09-30,13.75312525,68.84526942,0.543506039,7.001787667,8.94369332
1997-10-01,14.17706976,67.96800517,0.581114756,7.356077345,7.296541745
1997-10-02,15.06051054,66.23505044,0.645192459,7.560410084,9.944012732
1997-10-03,15.60295957,69.04986509,0.615203287,9.125955255,8.514175127
1997-10-04,15.02270425,73.77792628,1.217752402,9.997627872,1.950266056
1997-10-05,12.15913324,66.17439219,1.302808002,4.958440145,9.402411099
1997-10-06,11.51237708,63.22911609,0.984746482,3.408899643,9.465626983
1997-10-07,11.87352398,67.043882,1.627022564,5.284646022,6.529389585
1997-10-08,10.77636875,61.16493757,1.749539535,2.570576453,9.898866281
1997-10-09,10.24082717,63.05370636,1.183480722,2.231726698,9.561674968
1997-10-10,14.50888944,61.81887239,2.789546766,6.785948462,5.365478753
1997-10-11,10.24414978,56.06773651,2.416313699,1.181015261,6.223961658
1997-10-12,8.435840396,58.48511601,2.043433467,-0.173496714,9.721541769
1997-10-13,10.3709153,57.52654614,1.051089781,0.747900966,9.357910323
1997-10-14,14.67629388,58.4395308,2.470640145,5.799666161,8.272223027
1997-10-15,8.686019632,65.66864592,0.895088086,1.309752133,8.520309521
1997-10-16,10.60441261,60.4677279,0.695555719,1.376746213,9.559546513
1997-10-17,12.36654501,64.98542434,1.450154514,5.189400297,6.52544681
1997-10-18,11.88444475,62.30495351,1.180143686,3.731873954,9.602214489
1997-10-19,14.4500727,52.9105133,1.699766621,2.867279352,9.418453414
1997-10-20,19.02777882,52.79855936,2.110697605,7.989028902,9.143322891
1997-10-21,17.94097452,58.98099721,1.632340711,8.915819929,9.073875934
1997-10-22,14.98653837,66.4668323,0.649291819,7.681734654,5.712026181
1997-10-23,15.11059345,63.28028776,0.92626024,7.065631992,9.265911468
1997-10-24,11.53672781,56.05996513,2.309654053,1.595085706,5.791556819
1997-10-25,6.666911303,57.32716786,2.612102796,-1.75378871,6.27862749
1997-10-26,7.42224779,59.65828813,2.746917849,-0.286917343,5.908359527
1997-10-27,6.158170086,58.93811389,2.286212985,-2.069901666,9.529409996
1997-10-28,5.58133784,74.06737356,1.113038063,0.973923695,3.972440303
1997-10-29,6.304016583,78.50353258,1.914526908,2.619820422,3.02938862
1997-10-30,4.256692413,64.95871521,2.476339016,-2.358761936,4.984954352
1997-10-31,1.312647134,64.84741572,2.721620675,-5.2494448,9.329374193
1997-11-01,3.658849633,62.11956291,1.441599702,-4.102921137,9.64795032
1997-11-02,4.774718129,65.13143146,0.838903242,-2.578491316,9.461812108
1997-11-03,5.560241363,71.14946132,1.080143686,-0.092501415,8.754954886
1997-11-04,7.787188188,72.76729193,0.785965269,2.596455094,5.931326978
1997-11-05,7.704365636,70.40409082,1.51781697,1.90629326,6.517224423
1997-11-06,6.046454437,66.48986131,1.225792607,-0.80716133,9.095483236
1997-11-07,5.852078445,63.45648638,0.557367827,-1.896504537,7.765221627
1997-11-08,6.898342345,64.82001358,0.655681407,-0.547101176,8.860410173
1997-11-09,8.306972896,67.1469283,0.545339804,1.641105056,5.77052447
1997-11-10,10.1860308,72.77860064,0.668471754,5.046340515,4.022803298
1997-11-11,10.33273674,71.61604054,0.552197025,4.390166753,6.927479027
1997-11-12,11.90680373,87.10038828,0.895123889,9.738835328,6.771924115
1997-11-13,11.32836503,70.70149957,1.695544548,6.029514936,6.616369204
1997-11-14,9.798238718,85.56450874,0.99450891,7.420076053,6.460814293
1997-11-15,7.592111273,69.7634022,1.475267574,1.712197621,8.71098218
1997-11-16,5.148777212,74.55435432,1.022923204,0.46977745,7.151667115
1997-11-17,3.07940696,74.97556586,3.532897545,-1.146328557,1.993267871
1997-11-18,0.194229523,62.88696923,2.812534627,-6.491904996,7.90239253
1997-11-19,0.810036618,64.70146201,0.773789901,-5.91194437,7.600776751
1997-11-20,5.150967944,62.3066541,0.794473107,-2.413386329,8.697576854
1997-11-21,5.262646914,85.93625076,0.871488502,3.023028233,7.180042703
1997-11-22,8.196026609,80.24764312,1.378493069,4.857393336,5.662508551
1997-11-23,5.647080587,78.51139755,0.94360641,1.833474429,5.531970282
1997-11-24,5.474765103,76.09591955,0.709417507,1.065444711,6.742347599
1997-11-25,11.02071575,83.72068188,1.928496105,8.326846365,5.667633784
1997-11-26,10.26293466,80.56392966,3.307745425,6.999924172,4.59291997
1997-11-27,6.213297916,65.03173972,1.96124727,-0.186339044,6.722528142
1997-11-28,8.741560732,74.39551595,1.584131504,4.229924514,1.747550421
1997-11-29,8.006329153,87.34165855,2.174799941,6.030345174,4.347984626
1997-11-30,5.729389496,74.563471,1.334336248,1.220618549,6.94841883
1997-12-01,0.565642287,66.57736681,2.673569984,-5.369794257,3.269945646
1997-12-02,-5.329938065,57.75545294,3.243961536,-12.9406209,8.446731533
1997-12-03,-7.132559752,61.0418034,1.967920378,-14.35433437,8.72313195
1997-12-04,-4.714721316,66.50386851,0.978629243,-10.74305099,8.7
1997-12-05,-0.590827042,69.84709413,0.3672776,-5.974541143,8.44963674
1997-12-06,4.020295094,87.01903047,0.909010309,1.982474375,7.57432417
1997-12-07,7.043887639,88.19770872,0.774084591,5.229705563,6.6990116
1997-12-08,2.331111719,81.03218448,2.911929853,-0.67450534,5.823699031
1997-12-09,-2.340610162,68.46583433,3.272609208,-7.639241214,4.948386461
1997-12-10,-6.869959722,69.94483379,1.825618787,-11.80762518,7.981392292
1997-12-11,-4.984019085,77.71277344,1.92327833,-8.531591061,2.793101877
1997-12-12,-3.902312569,79.66695632,1.129448966,-7.056853309,5.641593719
1997-12-13,-1.056454025,76.2651793,0.799815886,-5.00945569,4.403367309
1997-12-14,0.956732349,74.86538349,0.857342229,-3.209725748,2.019880858
1997-12-15,2.583099998,62.85703882,2.283504389,-4.532038195,8.196662963
1997-12-16,0.219773448,72.00055436,0.64317458,-4.609654142,2.317656253
1997-12-17,1.138978981,80.47650543,1.099571337,-2.011879802,1.951913242
1997-12-18,3.549446553,80.23548632,0.820154172,0.363772718,1.586170231
1997-12-19,5.669906675,74.99172826,0.912728946,1.037339535,8.119611765
1997-12-20,6.276034031,78.9250754,0.956396757,2.636009117,6.23220366
1997-12-21,5.111057919,75.27062272,1.432538286,0.816890584,4.697535077
1997-12-22,4.270112165,73.75298406,1.146105384,-0.175353697,3.234900209
1997-12-23,1.642942167,79.10133894,0.810488948,-1.930344386,5.446490855
1997-12-24,1.036429866,74.00779371,0.551434702,-3.735590927,8.400446257
1997-12-25,0.918640695,73.1529611,0.47349521,-4.022649979,8.592848088
1997-12-26,1.812326846,74.69860492,0.511830448,-2.756626968,7.779270785
1997-12-27,1.411355776,79.5143573,1.116633987,-1.930502902,2.456230852
1997-12-28,-1.05157888,65.62797154,1.457112107,-7.847719321,7.413849741
1997-12-29,-3.164519828,63.42433296,0.69565609,-9.8077376,3.51451257
1997-12-30,-0.366760791,68.62974381,2.114306991,-5.700866041,3.123588591
1997-12-31,-0.487810294,68.58347261,1.281930477,-6.207115232,8.284660538
1998-01-01,0.353837348,83.17475957,0.703275635,-2.186162934,6.381370428
1998-01-02,-0.499822924,75.56495228,0.665530744,-4.828561639,6.902835353
1998-01-03,4.384039398,68.95766692,1.454218071,-1.060556642,4.31640245
1998-01-04,-3.307039493,56.84261264,3.630297323,-11.15398716,8.317087283
1998-01-05,-2.043811024,76.81972919,2.328636412,-5.775230984,4.539126415
1998-01-06,-1.604134287,71.3085584,2.590757637,-6.347114637,5.645958039
1998-01-07,-1.504281632,76.1963263,0.468471754,-5.353170475,4.080818063
1998-01-08,0.090816748,89.02615449,1.405745755,-1.564839151,5.488698373
1998-01-09,-0.749495467,83.47296467,1.047238137,-3.303429143,6.896578683
1998-01-10,-1.312257269,83.85397836,0.402560286,-3.934885782,6.120273718
1998-01-11,2.132071618,75.33287774,1.492934032,-1.897723323,4.597394643
1998-01-12,0.172204818,83.52065364,0.47349521,-2.372656271,3.074515569
1998-01-13,-1.229679178,82.18584634,0.482297739,-4.086863856,2.350907598
1998-01-14,0.941377584,76.97835785,1.455792949,-2.883135014,2.933972853
1998-01-15,2.148936693,65.28838024,2.727292622,-3.889590136,2.499484944
1998-01-16,0.323183057,71.25911177,0.857676944,-4.640614383,8.494387163
1998-01-17,1.058450439,80.67583997,0.694473107,-2.041193559,7.938411021
1998-01-18,-4.153105818,70.64427716,3.896320334,-9.004461964,7.382434879
1998-01-19,-9.310031609,67.17332788,2.949674833,-14.68843408,8.723599583
1998-01-20,-5.116741486,80.48756802,1.845684635,-8.036083193,4.714887927
1998-01-21,-4.70792453,73.34986816,2.210416376,-9.012066206,5.833291908
1998-01-22,-4.343603243,84.06164222,0.804073762,-6.709625377,4.827804678
1998-01-23,-5.491146365,57.98885463,2.579441797,-13.21239388,7.58333021
1998-01-24,-11.26177217,67.52214045,3.421051794,-16.42507964,8.229741455
1998-01-25,-6.762956121,75.93931412,2.111537959,-10.57789261,6.739775355
1998-01-26,-3.160700731,68.00414439,2.044174415,-8.827507005,2.803593295
1998-01-27,-5.690529096,64.37017274,1.689538851,-12.17532018,6.666552921
1998-01-28,-6.094023683,57.48083095,1.868672496,-14.05390016,8.74554855
1998-01-29,-6.411431253,61.26362765,1.664832023,-13.94647494,9.221765818
1998-01-30,-2.189741174,73.90945373,1.647806142,-6.374997605,1.444293084
1998-01-31,-0.933753906,54.82656213,2.152224825,-10.19525637,9.158906902
1998-02-01,-2.872901697,58.49551506,0.808299092,-11.08437139,5.223189129
1998-02-02,-2.646702769,61.68097786,1.481462843,-9.81604373,8.511535757
1998-02-03,-1.547123428,69.8728978,1.52485734,-6.666381482,2.108581735
1998-02-04,-2.207173377,68.78821872,1.635778119,-7.71967229,8.316829182
1998-02-05,-3.042933902,63.37289201,2.149628736,-9.821901116,9.212643002
1998-02-06,-0.724333142,66.82215347,1.553444577,-6.564159604,9.264804224
1998-02-07,0.248457889,74.71126041,1.63739997,-4.179441886,3.217209119
1998-02-08,-3.750150381,64.77112571,4.663490524,-9.623692129,3.49855127
1998-02-09,-4.326205967,75.07843314,1.52076915,-8.486075058,2.441473822
1998-02-10,-2.936831089,66.07858268,2.033548326,-9.044823444,9.332905549
1998-02-11,0.41365576,68.20682133,1.139367619,-5.575344906,9.284487595
1998-02-12,8.610210438,63.08991773,2.15724599,0.960579771,7.895099256
1998-02-13,4.257343105,67.0650544,0.925077257,-2.159646973,4.456637961
1998-02-14,2.395778803,77.81168442,1.907841664,-1.18400888,3.24216454
1998-02-15,2.466062946,70.20685361,1.357479369,-3.021039298,7.542457816
1998-02-16,1.321683041,62.14873375,1.261567558,-6.348557384,8.169938346
1998-02-17,2.010614917,61.51955026,1.261308671,-5.832365432,9.467130255
1998-02-18,3.254182357,60.52873835,1.531049442,-4.186274476,8.159044042
1998-02-19,6.333534954,75.37875186,1.81190531,2.107162993,3.443376818
1998-02-20,10.21254263,77.32593686,2.215030344,6.263226001,3.971961506
1998-02-21,4.628439892,64.4124455,3.161507123,-1.746108729,4.500546193
1998-02-22,4.365520539,58.24169154,2.175134656,-3.437255971,9.397350514
1998-02-23,3.892182879,70.2469335,1.130592979,-1.400568094,7.148868958
1998-02-24,5.704359213,73.84797953,1.801747732,1.242038481,6.522055317
1998-02-25,6.541464493,60.70016486,0.914588309,-1.312686283,8.266113265
1998-02-26,4.55319686,64.77531586,1.249244845,-2.453983906,9.020352713
1998-02-27,2.325792607,79.48632056,1.252567455,-0.94631413,4.43883506
1998-02-28,2.930964374,72.5686045,2.539222565,-1.573265177,3.047886619
1998-03-01,2.896828868,66.46194466,1.389981852,-3.465371352,7.458657254
1998-03-02,2.800952861,60.51615781,1.5939585,-5.273864763,9.889190763
1998-03-03,4.294354527,57.3524748,1.770506261,-4.44819716,8.64867684
1998-03-04,6.262431219,57.01299011,1.15276503,-2.869420572,7.419763332
1998-03-05,6.778756178,57.97062017,1.092675145,-2.215004836,9.400603808
1998-03-06,5.591535354,63.69314611,1.837967975,-1.512246974,6.368521984
1998-03-07,4.804214159,61.08392688,1.252038509,-3.090851675,8.62372142
1998-03-08,5.42596555,58.68077256,0.582038852,-3.117407571,8.937502273
1998-03-09,7.501417238,50.05931683,1.844074044,-3.359658144,4.108223442
1998-03-10,5.463834119,50.16734929,3.883876749,-4.274286478,1.423315098
1998-03-11,4.825840546,80.27177581,1.431157728,1.620730091,4.936280455
1998-03-12,5.359428898,60.43178238,3.136123039,-2.457273968,8.449245811
1998-03-13,7.642241155,53.62980683,2.804864851,-2.325400802,8.991729673
1998-03-14,5.263478028,53.40047265,3.854084188,-4.053530699,7.294818028
1998-03-15,1.653186655,44.6564688,3.564425791,-9.703846986,10.25933873
1998-03-16,2.70942164,59.89588867,1.284699508,-5.350941559,7.147913102
1998-03-17,5.17873058,54.69904802,0.923243492,-5.041154499,10.48067272
1998-03-18,8.268094286,51.81070184,1.673027577,-2.557947968,7.452394601
1998-03-19,9.102708507,74.07003195,3.544452387,4.536781646,5.464473341
1998-03-20,-0.817133291,56.57923815,3.87073964,-8.612786654,3.476552081
1998-03-21,0.205566829,54.65718793,2.831282731,-8.540769117,8.910574982
1998-03-22,0.745847373,53.42544082,2.759438138,-8.33303803,9.903200862
1998-03-23,3.495016479,51.07791722,2.183764242,-6.446356446,9.980453769
1998-03-24,5.729449932,51.22064457,2.420905325,-4.247769551,9.087986404
1998-03-25,8.27097486,51.22612265,2.108729957,-2.106331532,7.93625279
1998-03-26,6.702035473,66.25156373,1.023735758,0.045941232,1.897894771
1998-03-27,7.10856915,77.82926396,1.875109058,3.364556418,3.680549918
1998-03-28,9.147634164,62.48271021,1.373707124,0.850176856,8.216212451
1998-03-29,11.51797874,50.30644649,1.586350125,-0.803081406,10.6023014
1998-03-30,11.84050688,50.20409885,1.40144187,-0.083755878,9.126368526
1998-03-31,12.26629632,48.03120101,1.521693247,0.433540938,10.1770512
1998-04-01,4.707594913,86.10567651,2.305835921,2.560691313,7.006368261
1998-04-02,4.412733168,72.77530222,1.643185751,-0.378406248,3.835685324
1998-04-03,6.457605338,58.72293956,1.167353339,-2.677486285,10.68730589
1998-04-04,9.46108972,53.23238028,1.287615886,-1.686942851,10.23240211
1998-04-05,9.487231029,85.46702169,0.762797516,7.110730152,5.485159973
1998-04-06,13.08317169,75.32110279,1.684329079,8.517753279,0.737917834
1998-04-07,14.09234465,65.23855496,0.752776201,6.403517805,7.597468479
1998-04-08,14.31410026,64.74965143,1.300579175,7.254757311,1.776684991
1998-04-09,11.87909784,75.22253182,0.938065179,7.453600713,3.045040798
1998-04-10,14.10624312,69.97697387,1.498708642,8.225495537,6.398139671
1998-04-11,16.70491508,63.11869417,1.258230522,8.436836098,8.632832977
1998-04-12,18.24280599,70.85833088,2.657241858,12.59847288,2.018087118
1998-04-13,14.15153182,79.52037893,1.919241247,10.56107107,2.503305992
1998-04-14,15.02408068,65.62180963,1.278813357,7.93344699,7.323693531
1998-04-15,13.38272957,67.37855007,1.082186197,6.944171158,8.541842837
1998-04-16,13.3958044,68.84758279,1.748554128,7.28277971,6.693757496
1998-04-17,10.31429362,77.07867338,1.596047985,6.302169267,2.154092191
1998-04-18,12.28280443,70.10797404,1.251693589,6.250586344,8.530334092
1998-04-19,14.66766246,61.16068348,1.123390837,5.813319292,10.59971551
1998-04-20,17.58455216,65.59611993,1.439848714,10.3845131,9.971352328
1998-04-21,19.32147438,66.76288257,1.136648817,12.34840669,3.84687193
1998-04-22,19.95799723,77.26311147,0.937263796,15.47189473,2.535199032
1998-04-23,19.77326096,80.44544078,0.704714339,16.08575652,3.607788356
1998-04-24,19.5972914,77.25925427,1.46602301,15.28528889,3.97758102
1998-04-25,13.31021563,78.97067622,1.616569419,9.576669509,2.454502117
1998-04-26,14.39366152,64.49149471,1.47306338,7.454179012,8.425391033
1998-04-27,16.67755877,62.52891711,1.04795032,8.670981809,9.68677369
1998-04-28,17.62079475,60.93258376,0.854462621,8.907461906,10.96001415
1998-04-29,19.66753745,65.03563789,1.154192563,12.5409066,6.000673213
1998-04-30,18.55080626,47.42896294,2.190226401,5.994084905,8.985523323
1998-05-01,16.94593015,65.0405073,1.96896402,9.766758233,0.807202142
1998-05-02,18.74814877,80.47548195,2.819867396,15.23554148,1.204586523
1998-05-03,14.9925278,74.19976538,1.288072348,10.2852252,1.601970905
1998-05-04,14.92569224,63.1387492,1.054228366,7.101946183,11.69107563
1998-05-05,15.47199194,61.39226169,0.740945753,6.598676531,11.08704093
1998-05-06,18.68852555,63.67226735,0.785214116,10.62703039,11.76895381
1998-05-07,19.11306032,81.26218007,1.252603258,15.75744022,7.609849072
1998-05-08,16.11156039,71.30184,1.750794125,10.4479614,7.267516077
1998-05-09,14.67575984,63.6906057,1.089302305,6.841766133,5.492169956
1998-05-10,13.60544412,68.94724534,1.204037959,7.836491178,6.666333825
1998-05-11,10.1667965,83.08124203,2.098104834,7.225322594,7.840497694
1998-05-12,11.72935977,83.34992474,1.936932337,8.954275251,9.014661563
1998-05-13,14.75709777,70.54494306,1.716349502,9.00886384,10.18882543
1998-05-14,16.6814127,67.82490474,0.684451792,9.794437304,8.130597112
1998-05-15,17.4378932,49.74604151,1.561614532,5.211129436,9.051129806
1998-05-16,14.62511306,81.05672389,1.140169002,11.17249616,5.642585371
1998-05-17,15.84941779,71.38280125,1.722923204,10.45493016,4.500972036
1998-05-18,17.40731368,72.15616723,1.049895627,11.95612432,5.341366413
1998-05-19,18.68917959,65.60928158,0.762538629,11.02894324,9.359143447
1998-05-20,19.94973711,64.46719146,0.786285557,11.95712002,10.47308106
1998-05-21,20.26284775,60.11768395,0.814476767,10.70627892,11.60460605
1998-05-22,20.28935254,59.5840686,0.661319842,11.21557372,9.631574254
1998-05-23,20.92561975,62.87314763,0.641708077,12.82990727,8.228790885
1998-05-24,18.08279,69.81942878,1.220977897,12.3194397,7.899803435
1998-05-25,16.26514914,66.20400787,1.422811662,9.480991953,7.570815985
1998-05-26,16.34019689,56.37771489,1.386385928,6.282517567,12.18173299
1998-05-27,17.53854627,54.1851564,0.632402112,6.217612882,12.32603716
1998-05-28,16.7037935,68.29707947,0.770773152,10.10828554,2.493512421
1998-05-29,17.67252414,67.68871026,1.255066428,10.74761736,8.57792832
1998-05-30,16.46946042,52.08824668,1.945440175,4.401018831,11.53296924
1998-05-31,15.41055352,56.02072621,1.076008522,5.367141425,7.745074844
1998-06-01,14.97401624,67.67319653,0.893858128,8.685240501,5.845287576
1998-06-02,14.78158239,82.94270747,1.995630582,11.92180153,3.945500308
1998-06-03,14.94085972,80.55788702,1.62709417,11.64590781,2.045713041
1998-06-04,16.0279332,79.19513674,1.118931253,12.5177524,1.830209965
1998-06-05,14.35445936,83.7652131,1.31522792,11.69183796,2.785180603
1998-06-06,14.5925892,78.28476477,0.968090154,10.88973414,3.740151241
1998-06-07,16.96832441,68.20875326,0.827414459,10.5728914,10.08301969
1998-06-08,17.75936336,74.84965943,0.421481333,13.1678354,2.289806708
1998-06-09,18.38023068,74.55656477,1.094433171,13.72229802,4.107964466
1998-06-10,20.96229417,69.32093488,0.894433171,14.94833518,8.564376705
1998-06-11,20.72843989,72.29836082,0.817529318,15.35455279,7.149036188
1998-06-12,20.97988576,64.34299917,1.594976544,13.61585125,6.745451435
1998-06-13,17.59745089,81.06954565,2.208356271,14.38236327,5.303798808
1998-06-14,17.285117,81.83172705,1.135292891,14.21610601,3.862146181
1998-06-15,19.38763031,74.86996579,1.397378313,14.56298489,9.460823794
1998-06-16,20.37893933,77.6340507,0.761355645,16.29330868,4.863153607
1998-06-17,22.04900038,70.88987196,1.019068393,16.10681535,8.998260632
1998-06-18,21.46417904,72.46854317,0.954843344,16.19953746,6.744345067
1998-06-19,19.78873852,83.20305378,0.97884916,16.96491999,3.95492225
1998-06-20,21.06473174,71.68561928,0.919068393,15.35393781,7.692242438
1998-06-21,20.91582249,69.93241662,1.78053558,15.25674678,5.568366454
1998-06-22,20.39256782,62.1103013,2.05118602,12.66759182,11.86267164
1998-06-23,19.64911289,66.40231221,1.788661818,13.06850148,10.24747961
1998-06-24,19.71703802,76.60569799,1.490003317,15.60199641,4.250441061
1998-06-25,21.37882453,88.49085984,1.494307202,19.58999399,3.772110942
1998-06-26,21.39190262,84.03673423,1.785544609,18.75948608,3.293780822
1998-06-27,21.45974496,87.48030818,0.851456078,19.4874081,2.815450703
1998-06-28,22.37365698,84.61031776,0.987651689,19.76052172,2.337120583
1998-06-29,24.41012265,79.17882118,0.839863141,20.65424367,7.968067723
1998-06-30,22.92919104,87.09357029,1.03185874,20.87187432,5.806711198
1998-07-01,22.04883861,86.39372696,1.898029095,19.87998614,3.645354672
1998-07-02,22.56855866,87.48812768,1.146864452,20.62196427,1.483998147
1998-07-03,23.26121243,82.69094782,1.968604672,20.36231968,1.563588604
1998-07-04,21.8131855,84.54050898,0.671880397,19.21703705,4.642099095
1998-07-05,24.28258222,77.3606658,0.969543195,20.06508871,7.725890598
1998-07-06,25.37545494,76.86721391,0.910830613,21.08002194,8.637462337
1998-07-07,25.75226256,72.25320804,1.684473168,20.4537003,8.864113946
1998-07-08,26.50110117,71.54686534,2.993127386,21.29475759,3.301205236
1998-07-09,26.18526848,73.26739425,2.493289158,21.33523571,3.82704165
1998-07-10,25.46779634,79.89331097,2.012297115,22.07920938,2.779713846
1998-07-11,24.36274737,85.3374779,1.219830717,22.00434804,3.237859364
1998-07-12,23.82050797,80.50431329,1.158327726,20.41563599,2.926635417
1998-07-13,22.12511403,75.7302323,1.36039487,17.84393875,2.278993966
1998-07-14,22.1882174,76.23266909,1.441621167,18.03557825,5.327036641
1998-07-15,22.27772845,82.16644393,1.206130701,19.34827148,2.643467069
1998-07-16,22.63578612,80.52057359,1.435048431,19.26924938,1.890135359
1998-07-17,22.22005477,71.87271028,1.711154157,17.12362509,8.039689052
1998-07-18,21.36923504,78.93470685,1.797058114,17.7350135,4.805404659
1998-07-19,21.89474317,80.99618231,1.492207512,18.71923104,2.19821541
1998-07-20,23.15508086,77.83039196,0.600762324,19.16864883,9.133771589
1998-07-21,22.06815569,83.95961503,0.813135267,19.39349183,2.150019305
1998-07-22,22.64578281,80.39195389,1.190150663,19.23149332,6.623655527
1998-07-23,23.50588712,73.75866534,1.268521984,18.60076646,8.29513946
1998-07-24,22.7462895,70.77369471,2.259201592,17.38323714,7.998657265
1998-07-25,22.01965874,79.08504873,2.082613805,18.48008325,7.729846455
1998-07-26,22.0794037,83.41276501,1.582268008,19.41662053,7.461035645
1998-07-27,23.79889276,76.58185456,1.349784085,19.63353486,7.192224836
1998-07-28,23.54727491,79.94679496,1.033965819,20.06000385,4.62840602
1998-07-29,25.08461356,78.87191592,0.588586956,21.2925431,6.672760954
1998-07-30,24.99316838,82.30277105,0.859125853,22.0032408,2.212586886
1998-07-31,23.34291666,83.49161777,1.731857863,20.64685838,1.599945464
1998-08-01,25.08142387,82.80904592,1.552304435,22.19717053,1.490216196
1998-08-02,24.71276897,84.99394583,0.731513819,22.35014431,1.740477243
1998-08-03,24.30441868,87.87973832,0.849622313,22.47755877,0.777264077
1998-08-04,25.84936756,81.364172,0.602251168,22.68510671,6.817452952
1998-08-05,26.4048045,78.29470552,1.301819338,22.58292714,4.104104459
1998-08-06,25.29604886,83.67598029,0.986738763,22.65558517,1.898739963
1998-08-07,27.1547113,78.95163351,1.156652477,23.41041734,6.648852591
1998-08-08,26.13790525,84.00924395,1.333469421,23.55474798,2.422248277
1998-08-09,24.6770665,86.90415689,0.642470401,22.70016265,1.416782298
1998-08-10,25.25864889,84.98933151,0.833383387,22.85708844,1.700263064
1998-08-11,24.9910152,85.09476226,1.137569657,22.69074514,1.197497332
1998-08-12,23.08496631,88.3786595,1.35119719,21.16085309,0.811000743
1998-08-13,23.19647982,87.50843191,0.595886213,21.18798728,0.782877884
1998-08-14,24.2229488,87.0388757,0.753771903,22.11326211,1.156443731
1998-08-15,25.86890358,83.53417341,1.901819338,23.10682229,1.847710429
1998-08-16,23.15506317,90.46376233,0.87186597,21.73953027,2.918483119
1998-08-17,23.19496634,85.16392912,0.564113506,20.69205084,3.989255808
1998-08-18,22.68703768,86.69896725,0.604282509,20.55930381,5.581214265
1998-08-19,22.86489439,77.0264564,1.360805235,18.7135466,7.173172721
